City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Yantarnyy,RU,2022-07-18 22:48:01,54.8717,19.9381,60.75,83,100,11.56
295,Braganca,BR,2022-07-18 22:48:01,-1.0536,-46.7656,72.41,97,40,3.02
296,Chivacoa,VE,2022-07-18 22:48:01,10.1603,-68.895,74.43,98,51,3.24
297,Zhezkazgan,KZ,2022-07-18 22:48:02,47.8043,67.7144,75.2,54,33,8.46
298,Orlik,RU,2022-07-18 22:48:02,52.5178,99.825,53.19,96,95,3.13
299,Sahbuz,AZ,2022-07-18 22:48:02,39.4072,45.5739,80.2,44,15,9.01
300,Kizilskoye,RU,2022-07-18 22:48:03,52.7255,58.8937,66.43,70,94,7.07
301,Acapulco,MX,2022-07-18 22:48:03,16.8634,-99.8901,85.82,74,75,5.75
302,Birnin Kebbi,NG,2022-07-18 22:48:03,12.4539,4.1975,74.28,88,74,8.3
303,Mana,GF,2022-07-18 22:48:04,5.6592,-53.7767,78.69,86,40,8.66
304,Cruzeiro Do Sul,BR,2022-07-18 22:44:02,-29.5128,-51.9853,57.07,88,0,1.39
305,Nuuk,GL,2022-07-18 22:46:45,64.1835,-51.7216,50.61,62,75,4.61
306,Gallup,US,2022-07-18 22:48:04,35.5281,-108.7426,96.64,18,0,14.97
307,Chodziez,PL,2022-07-18 22:48:05,52.995,16.9198,66.36,59,100,5.7
308,Andenes,NO,2022-07-18 22:48:05,69.3143,16.1194,51.78,93,100,3.44
309,Ukiah,US,2022-07-18 22:48:05,39.1502,-123.2078,101.16,18,0,9.22
310,Lamar,US,2022-07-18 22:48:05,33.6668,-95.5836,108.99,27,0,10.36
311,Faanui,PF,2022-07-18 22:48:06,-16.4833,-151.75,76.55,68,63,6.38
312,Plouzane,FR,2022-07-18 22:48:06,48.3833,-4.6167,82.72,45,0,5.75
313,Ringebu,NO,2022-07-18 22:48:06,61.5167,10.1667,51.06,83,52,2.8
314,Suksun,RU,2022-07-18 22:48:07,57.1431,57.3949,60.66,85,45,6.24
315,Dingle,PH,2022-07-18 22:48:07,10.9995,122.6711,74.89,97,100,9.71
316,Nantucket,US,2022-07-18 22:48:07,41.2835,-70.0995,75.99,98,100,11.5
317,Sokoni,TZ,2022-07-18 22:48:08,-6.4333,39.55,75.78,75,5,15.05
318,Khao Wong,TH,2022-07-18 22:48:08,16.7001,104.0902,76.62,94,94,4.45
319,Manchester,GB,2022-07-18 22:46:59,53.4809,-2.2374,81.88,44,43,2.3
320,Northam,GB,2022-07-18 22:49:08,51.0333,-4.2167,69.26,42,40,7.65
321,Portland,US,2022-07-18 22:48:28,45.5234,-122.6762,81.86,52,20,11.5
322,Necochea,AR,2022-07-18 22:45:54,-38.5473,-58.7368,42.91,75,25,8.57
323,Neulengbach,AT,2022-07-18 22:49:09,48.1974,15.9022,70.32,69,10,2.86
324,Asau,RO,2022-07-18 22:49:09,46.4333,26.4,58.95,82,78,3.69
325,Ancud,CL,2022-07-18 22:46:46,-41.8697,-73.8203,42.22,74,13,8.01
326,Mutsu,JP,2022-07-18 22:49:09,41.2894,141.2169,75.33,75,19,3.69
327,Rumoi,JP,2022-07-18 22:49:10,43.9344,141.6428,70.5,75,77,3.02
328,Morehead,US,2022-07-18 22:47:31,37.2711,-87.1764,85.86,63,0,3.44
329,Novyye Gorki,RU,2022-07-18 22:49:10,56.7253,41.0601,55.63,97,100,6.06
330,Leshukonskoye,RU,2022-07-18 22:49:10,64.8989,45.7622,58.28,88,100,4.74
331,Nabire,ID,2022-07-18 22:49:10,-3.3667,135.4833,77.4,89,98,2.3
332,Furstenwalde,DE,2022-07-18 22:49:11,52.3667,14.0667,73.18,48,64,5.97
333,Makakilo City,US,2022-07-18 22:49:11,21.3469,-158.0858,80.92,70,100,20.71
334,Sao Joao Da Barra,BR,2022-07-18 22:49:11,-21.6403,-41.0511,71.22,87,2,9.82
335,Guararapes,BR,2022-07-18 22:49:12,-21.2608,-50.6428,76.3,48,71,6.69
336,Skibbereen,IE,2022-07-18 22:49:12,51.55,-9.2667,63.7,85,98,8.61
337,Avera,US,2022-07-18 22:46:38,33.194,-82.5271,90.55,59,80,8.81
338,Lixourion,GR,2022-07-18 22:49:12,38.2019,20.4314,77.86,62,0,8.23
339,Kailua,US,2022-07-18 22:49:13,21.4022,-157.7394,82.38,77,100,14.97
340,La Ronge,CA,2022-07-18 22:49:13,55.1001,-105.2842,84.42,28,40,10.36
341,Chuy,UY,2022-07-18 22:49:13,-33.6971,-53.4616,47.75,82,2,3.0
342,Manaure,CO,2022-07-18 22:49:14,11.7751,-72.4445,85.03,65,73,22.32
343,Ferme-Neuve,CA,2022-07-18 22:49:14,46.7001,-75.4493,69.31,96,100,3.87
344,Akonolinga,CM,2022-07-18 22:49:14,3.7667,12.25,67.14,96,100,4.16
345,Shenjiamen,CN,2022-07-18 22:49:14,29.9576,122.298,77.38,96,100,2.55
346,Sonoita,MX,2022-07-18 22:49:15,31.85,-112.8333,100.45,29,8,14.97
347,Sobolevo,RU,2022-07-18 22:49:15,54.4299,31.8996,54.16,90,94,6.15
348,Ketchikan,US,2022-07-18 22:49:15,55.3422,-131.6461,59.47,88,100,13.8
349,Touros,BR,2022-07-18 22:46:25,-5.1989,-35.4608,75.97,85,83,14.05
350,Husavik,IS,2022-07-18 22:49:16,66.0449,-17.3389,50.92,82,82,3.96
351,Togur,RU,2022-07-18 22:49:16,58.3631,82.8265,55.4,80,98,8.34
352,Brae,GB,2022-07-18 22:49:16,60.3964,-1.353,55.65,91,76,8.21
353,Krasnozerskoye,RU,2022-07-18 22:49:17,53.9828,79.2374,51.78,91,25,6.46
354,Vestmannaeyjar,IS,2022-07-18 22:49:17,63.4427,-20.2734,51.67,88,100,11.61
355,Itarema,BR,2022-07-18 22:49:17,-2.9248,-39.9167,78.24,72,19,14.54
356,Tupelo,US,2022-07-18 22:49:17,34.2576,-88.7034,91.69,55,20,6.91
357,Roura,GF,2022-07-18 22:49:18,4.7263,-52.3274,79.97,94,0,1.14
358,Marquette,US,2022-07-18 22:49:18,46.5333,-87.6335,80.67,68,20,6.29
359,Ngunguru,NZ,2022-07-18 22:49:18,-35.6167,174.5,61.29,80,91,17.49
360,Usinsk,RU,2022-07-18 22:49:19,65.9939,57.5281,61.84,71,32,6.51
361,Marawi,PH,2022-07-18 22:49:19,7.9986,124.2928,69.12,95,100,2.64
362,Hobyo,SO,2022-07-18 22:49:19,5.3505,48.5268,75.65,81,47,26.62
363,Geraldton,AU,2022-07-18 22:49:20,-28.7667,114.6,52.21,93,32,9.22
364,Kupang,ID,2022-07-18 22:49:20,-10.1667,123.5833,71.37,76,51,10.42
365,Karaman,TR,2022-07-18 22:49:20,37.0833,33.25,60.08,77,0,12.71
366,Talnakh,RU,2022-07-18 22:50:21,69.4865,88.3972,58.21,56,92,2.01
367,Awjilah,LY,2022-07-18 22:50:21,29.1081,21.2869,84.22,33,0,10.6
368,Alofi,NU,2022-07-18 22:50:21,-19.0595,-169.9187,76.89,73,75,16.11
369,Porto Torres,IT,2022-07-18 22:50:21,40.835,8.3972,73.58,69,0,5.39
370,Isangel,VU,2022-07-18 22:50:22,-19.55,169.2667,77.11,88,100,4.61
371,Ponta Delgada,PT,2022-07-18 22:50:22,37.7333,-25.6667,72.32,94,75,8.05
372,Rio Gallegos,AR,2022-07-18 22:46:29,-51.6226,-69.2181,41.05,60,0,19.57
373,Colesberg,ZA,2022-07-18 22:50:22,-30.72,25.0972,48.42,57,23,6.35
374,Chenghai,CN,2022-07-18 22:50:23,23.4632,116.768,80.51,94,40,0.0
375,Hwange,ZW,2022-07-18 22:50:23,-18.3693,26.5019,57.04,58,18,1.9
376,Poronaysk,RU,2022-07-18 22:50:23,49.2167,143.1167,54.46,95,100,0.45
377,Sindor,RU,2022-07-18 22:50:24,62.8629,51.8905,59.38,67,59,5.41
378,Kitwe,ZM,2022-07-18 22:50:24,-12.7961,28.2477,53.92,73,6,3.94
379,Cacule,BR,2022-07-18 22:50:24,-14.5033,-42.2222,71.31,53,48,6.58
380,Kjollefjord,NO,2022-07-18 22:50:24,70.9457,27.3465,58.82,77,75,2.3
381,Puerto Baquerizo Moreno,EC,2022-07-18 22:50:25,-0.9,-89.6,72.59,78,75,13.8
382,Anadyr,RU,2022-07-18 22:46:40,64.75,177.4833,54.1,46,20,26.84
383,Sattahip,TH,2022-07-18 22:47:25,12.6664,100.9007,85.98,83,20,3.44
384,Chara,RU,2022-07-18 22:50:25,56.9064,118.2631,59.49,84,95,1.01
385,San Pedro,PH,2022-07-18 22:50:25,14.35,121.0167,80.31,90,20,1.14
386,Binzhou,CN,2022-07-18 22:50:26,37.3667,118.0167,77.16,77,63,3.11
387,Pangai,TO,2022-07-18 22:50:26,-19.8,-174.35,77.11,88,40,20.71
388,Evensk,RU,2022-07-18 22:50:26,61.95,159.2333,51.17,95,100,9.53
389,Port Hedland,AU,2022-07-18 22:50:27,-20.3167,118.5667,55.45,88,3,9.22
390,Nemuro,JP,2022-07-18 22:50:27,43.3236,145.575,60.64,99,100,7.76
391,Yar-Sale,RU,2022-07-18 22:50:27,66.8333,70.8333,57.56,58,78,7.63
392,Beringovskiy,RU,2022-07-18 22:50:27,63.05,179.3167,54.12,51,8,23.58
393,Eureka,US,2022-07-18 22:50:28,40.8021,-124.1637,74.12,67,27,7.0
394,Hay River,CA,2022-07-18 22:48:00,60.8156,-115.7999,76.96,38,75,5.75
395,Carutapera,BR,2022-07-18 22:50:28,-1.195,-46.02,77.31,86,70,8.14
396,Oussouye,SN,2022-07-18 22:50:28,12.485,-16.5469,86.09,71,87,6.13
397,Allauch,FR,2022-07-18 22:50:29,43.3357,5.482,78.15,65,4,0.98
398,Macau,MO,2022-07-18 22:50:29,22.2006,113.5461,85.86,84,40,13.8
399,Ust-Nera,RU,2022-07-18 22:50:29,64.5667,143.2,78.17,56,100,7.52
400,La Palma,US,2022-07-18 22:50:30,33.8464,-118.0467,103.96,55,20,12.66
401,Liyang,CN,2022-07-18 22:50:30,29.7057,118.2862,77.31,96,100,1.61
402,Bilma,NE,2022-07-18 22:50:30,18.6853,12.9164,93.85,14,73,8.32
403,Fairbanks,US,2022-07-18 22:46:04,64.8378,-147.7164,61.14,72,75,13.8
404,Sinnamary,GF,2022-07-18 22:45:39,5.3833,-52.95,78.53,85,33,8.75
405,Olafsvik,IS,2022-07-18 22:46:33,64.8945,-23.7142,53.22,76,99,5.26
406,Port Augusta,AU,2022-07-18 22:50:31,-32.5,137.7667,45.01,64,3,4.41
407,Lensk,RU,2022-07-18 22:50:31,60.7253,114.9278,56.93,96,100,1.21
408,Progreso,MX,2022-07-18 22:50:31,21.2833,-89.6667,84.31,71,53,17.36
409,Saint-Paul,RE,2022-07-18 22:50:31,-21.0096,55.2707,68.11,70,12,5.75
410,Petropavlovsk-Kamchatskiy,RU,2022-07-18 22:50:32,53.0452,158.6483,57.79,100,100,4.47
411,Maravilha,BR,2022-07-18 22:50:32,-26.7608,-53.1725,60.8,94,100,1.92
412,Mount Pleasant,US,2022-07-18 22:48:52,32.7941,-79.8626,86.22,81,0,13.8
413,Botou,CN,2022-07-18 22:50:32,38.0667,116.5667,80.42,69,67,3.09
414,Yaan,NG,2022-07-18 22:51:33,7.3833,8.5667,72.81,81,76,5.64
415,Pombas,CV,2022-07-18 22:51:33,17.1503,-25.0201,74.98,80,82,17.07
416,Lala,PH,2022-07-18 22:51:33,7.9745,123.7458,73.71,99,100,0.94
417,Leninogorsk,RU,2022-07-18 22:51:33,54.6026,52.4609,64.87,98,100,8.21
418,Lexington,US,2022-07-18 22:49:22,37.9887,-84.4777,82.15,72,20,5.75
419,Komsomolskiy,UZ,2022-07-18 22:51:34,40.4272,71.7189,79.52,29,0,11.5
420,Ahipara,NZ,2022-07-18 22:48:58,-35.1667,173.1667,62.1,81,87,12.37
421,Maceio,BR,2022-07-18 22:49:59,-9.6658,-35.7353,78.24,78,40,8.05
422,Nelson Bay,AU,2022-07-18 22:50:06,-32.7167,152.15,50.09,95,99,13.0
423,Cockburn Town,TC,2022-07-18 22:50:50,21.4612,-71.1419,85.96,62,40,16.11
424,Saint-Francois,FR,2022-07-18 22:51:35,46.4154,3.9054,69.24,64,0,0.0
425,Cianorte,BR,2022-07-18 22:50:33,-23.6633,-52.605,61.27,93,92,6.26
426,Srednekolymsk,RU,2022-07-18 22:51:30,67.45,153.6833,67.53,41,98,8.32
427,Semporna,MY,2022-07-18 22:51:35,4.4818,118.6112,79.45,87,100,3.71
428,Calabozo,VE,2022-07-18 22:51:35,8.9242,-67.4293,76.75,91,61,4.68
429,Codrington,AU,2022-07-18 22:51:36,-38.2667,141.9667,47.3,70,100,7.23
430,Westport,US,2022-07-18 22:51:36,41.1415,-73.3579,79.74,97,100,10.36
431,Myitkyina,MM,2022-07-18 22:51:36,25.3833,97.4,74.93,99,100,1.05
432,Pangody,RU,2022-07-18 22:51:36,65.85,74.4859,55.6,68,23,8.19
433,Taoudenni,ML,2022-07-18 22:51:37,22.6783,-3.9836,99.32,6,0,6.98
434,Brigantine,US,2022-07-18 22:50:55,39.4101,-74.3646,82.6,81,0,14.97
435,Kirakira,SB,2022-07-18 22:51:37,-10.4544,161.9205,82.72,73,14,6.64
436,Presidencia Roque Saenz Pena,AR,2022-07-18 22:48:15,-26.7852,-60.4388,55.02,61,100,3.8
437,Arlit,NE,2022-07-18 22:51:37,18.7369,7.3853,91.42,30,86,8.79
438,Fort Nelson,CA,2022-07-18 22:47:33,58.8053,-122.7002,72.99,53,75,6.91
439,Diego De Almagro,CL,2022-07-18 22:51:38,-26.3667,-70.05,61.84,31,0,0.87
440,Yeniseysk,RU,2022-07-18 22:51:38,58.4497,92.1703,54.05,98,96,0.98
441,Montepuez,MZ,2022-07-18 22:51:38,-13.1256,38.9997,61.29,97,44,4.74
442,Baykit,RU,2022-07-18 22:51:39,61.67,96.37,57.16,97,96,5.91
443,Liuhe,CN,2022-07-18 22:51:39,42.2401,125.7172,67.6,91,40,2.93
444,Ada,US,2022-07-18 22:51:39,43.4166,-116.1262,88.95,9,0,14.97
445,Don Sak,TH,2022-07-18 22:51:39,9.3168,99.6918,78.82,85,88,9.17
446,Gokul,IN,2022-07-18 22:51:40,27.45,77.7167,92.23,51,65,4.54
447,Teya,RU,2022-07-18 22:51:40,60.3778,92.6267,54.59,98,100,1.19
448,Olavarria,AR,2022-07-18 22:51:40,-36.8927,-60.3225,41.79,50,40,5.19
449,Iqaluit,CA,2022-07-18 22:51:41,63.7506,-68.5145,44.33,81,75,9.22
450,Piripiri,BR,2022-07-18 22:51:41,-4.2733,-41.7769,80.76,57,79,3.85
451,Broome,US,2022-07-18 22:51:41,42.2506,-75.833,75.79,85,100,3.0
452,Concepcion,CL,2022-07-18 22:50:38,-36.827,-73.0498,48.0,71,0,8.05
453,Toba,JP,2022-07-18 22:51:42,34.4833,136.85,78.8,91,100,0.65
454,Ayan,RU,2022-07-18 22:51:42,56.45,138.1667,56.73,97,100,10.51
455,Reo,BF,2022-07-18 22:51:42,12.3167,-2.4667,79.07,72,89,14.38
456,Lajas,PR,2022-07-18 22:51:42,18.05,-67.0593,83.71,78,33,11.01
457,Koson,UZ,2022-07-18 22:51:43,39.0375,65.585,88.12,21,0,24.92
458,Teguldet,RU,2022-07-18 22:51:43,57.3064,88.1667,53.55,99,100,7.9
459,Jardim,BR,2022-07-18 22:51:43,-21.4803,-56.1381,75.24,48,92,2.62
460,Victoria,HK,2022-07-18 22:50:02,22.2855,114.1577,87.19,82,100,10.0
461,Batemans Bay,AU,2022-07-18 22:52:44,-35.7167,150.1833,49.1,61,83,8.48
462,Belmonte,BR,2022-07-18 22:52:44,-15.8631,-38.8828,71.29,80,20,7.09
463,Samarai,PG,2022-07-18 22:52:44,-10.6167,150.6667,80.1,82,21,9.08
464,Raymondville,US,2022-07-18 22:52:44,26.4815,-97.7831,98.71,38,6,20.67
465,Shimoda,JP,2022-07-18 22:52:45,34.6667,138.95,79.72,92,100,17.74
466,Saint-Pierre,RE,2022-07-18 22:49:00,-21.3393,55.4781,67.68,66,20,18.41
467,Luanda,AO,2022-07-18 22:52:45,-8.8368,13.2343,68.2,92,0,5.99
468,Pyapon,MM,2022-07-18 22:52:45,16.2833,95.6833,78.55,92,75,4.45
469,Santa Luzia,BR,2022-07-18 22:52:46,-19.7697,-43.8514,70.88,54,0,13.8
470,Riohacha,CO,2022-07-18 22:52:46,11.5444,-72.9072,87.91,66,40,11.5
471,Atlantis,ZA,2022-07-18 22:52:46,-33.5667,18.4834,54.99,85,0,3.74
472,Romny,UA,2022-07-18 22:52:46,50.751,33.4747,53.35,92,14,5.64
473,Bara,NG,2022-07-18 22:52:47,10.3744,10.7288,74.7,80,99,4.7
474,Batagay-Alyta,RU,2022-07-18 22:52:47,67.8006,130.4114,46.92,91,100,5.68
475,Lam Luk Ka,TH,2022-07-18 22:52:47,13.9323,100.7494,84.0,75,20,11.5
476,Novichikha,RU,2022-07-18 22:52:48,52.204,81.3877,52.5,87,23,6.89
477,Danville,US,2022-07-18 22:49:25,36.586,-79.395,88.36,59,20,6.91
478,Sturgis,US,2022-07-18 22:52:48,41.7992,-85.4192,84.0,56,40,5.75
479,Tigzirt,DZ,2022-07-18 22:52:48,36.8886,4.1198,77.77,70,0,7.81
480,Namibe,AO,2022-07-18 22:52:48,-15.1961,12.1522,64.8,86,63,3.13
481,Rovaniemi,FI,2022-07-18 22:52:49,66.5,25.7167,54.81,87,100,4.61
482,Vagur,FO,2022-07-18 22:52:49,61.4732,-6.8119,50.97,90,100,15.61
483,Puri,IN,2022-07-18 22:48:53,19.8,85.85,79.32,82,99,8.5
484,Chapais,CA,2022-07-18 22:52:49,49.7834,-74.8492,80.38,49,77,5.17
485,Fare,PF,2022-07-18 22:52:50,-16.7,-151.0167,75.54,71,9,4.18
486,Quatre Cocos,MU,2022-07-18 22:52:50,-20.2078,57.7625,69.1,69,63,23.31
487,Francisco Sa,BR,2022-07-18 22:52:50,-16.4758,-43.4883,73.54,54,11,16.13
488,Fortuna Foothills,US,2022-07-18 22:52:51,32.6578,-114.4119,110.55,23,0,14.97
489,Camacha,PT,2022-07-18 22:52:51,33.0833,-16.3333,65.62,77,40,8.05
490,Nikolayevskaya,RU,2022-07-18 22:52:51,47.6139,41.5023,63.63,44,0,9.75
491,Gangarampur,IN,2022-07-18 22:52:51,25.4,88.5167,82.51,79,98,7.87
492,Vung Tau,VN,2022-07-18 22:48:53,10.346,107.0843,79.88,87,100,8.39
493,Biak,ID,2022-07-18 22:51:29,-0.9131,122.8766,74.1,86,100,7.74
494,Turtas,RU,2022-07-18 22:52:52,58.9417,69.1325,55.67,75,54,3.11
495,Svetlogorsk,BY,2022-07-18 22:52:52,52.6333,29.7333,55.92,85,89,5.88
496,Buraydah,SA,2022-07-18 22:52:52,26.326,43.975,90.05,12,5,8.03
497,Krasnovishersk,RU,2022-07-18 22:52:53,60.4078,57.082,58.95,81,12,2.39
498,San Quintin,MX,2022-07-18 22:52:53,30.4833,-115.95,75.52,60,2,9.35
499,Callaway,US,2022-07-18 22:52:53,30.153,-85.5699,87.98,73,20,11.5
500,Vredendal,ZA,2022-07-18 22:52:54,-31.6683,18.5012,52.57,95,3,4.97
501,College,US,2022-07-18 22:52:07,64.8569,-147.8028,61.12,72,75,13.8
502,Pangnirtung,CA,2022-07-18 22:51:17,66.1451,-65.7125,42.8,87,75,16.11
503,Prachuap Khiri Khan,TH,2022-07-18 22:52:54,12.2167,99.75,75.87,82,59,8.41
504,Lima,PE,2022-07-18 22:50:48,-12.0432,-77.0282,67.89,71,75,9.22
505,Bulolo,PG,2022-07-18 22:52:54,-7.2,146.65,75.49,88,99,1.99
506,Vanavara,RU,2022-07-18 22:52:55,60.34,102.2797,59.25,94,100,3.91
507,Wana,PK,2022-07-18 22:52:55,32.2989,69.5725,77.5,69,0,0.36
508,Lulea,SE,2022-07-18 22:53:55,65.5842,22.1547,55.47,82,40,3.44
509,Margate,GB,2022-07-18 22:53:56,51.3813,1.3862,75.9,57,38,1.99
510,Iranshahr,IR,2022-07-18 22:53:56,27.2025,60.6848,90.32,52,97,3.83
511,Saint Anthony,US,2022-07-18 22:53:56,45.0205,-93.218,96.04,48,39,3.0
512,Ishigaki,JP,2022-07-18 22:53:56,24.3448,124.1572,84.33,89,20,10.36
513,Hofn,IS,2022-07-18 22:53:57,64.2539,-15.2082,50.85,84,81,9.53
514,Hearst,CA,2022-07-18 22:53:57,49.6835,-83.6665,86.25,58,63,9.93
515,Gigmoto,PH,2022-07-18 22:53:57,13.7796,124.39,81.68,84,52,4.63
516,Atambua,ID,2022-07-18 22:53:58,-9.1061,124.8925,65.68,76,100,5.79
517,Manaus,BR,2022-07-18 22:53:58,-3.1019,-60.025,86.5,78,40,4.61
518,Barranca,PE,2022-07-18 22:53:58,-10.75,-77.7667,62.11,82,95,9.64
519,Souillac,MU,2022-07-18 22:53:59,-20.5167,57.5167,66.58,88,40,17.27
520,Manzhouli,CN,2022-07-18 22:50:06,49.6,117.4333,69.42,53,96,4.5
521,Golden,US,2022-07-18 22:53:37,39.7555,-105.2211,96.42,26,75,16.11
522,Vieux Fort,LC,2022-07-18 22:53:59,13.7167,-60.95,81.72,69,40,20.71
523,Waipawa,NZ,2022-07-18 22:53:59,-41.4122,175.5153,56.46,65,100,9.82
524,Turkmenabat,TM,2022-07-18 22:53:59,39.0733,63.5786,89.58,23,0,21.05
525,Macapa,BR,2022-07-18 22:54:00,0.0389,-51.0664,75.18,100,75,0.0
526,Wewak,PG,2022-07-18 22:54:00,-3.5534,143.6268,80.15,81,97,2.44
527,Dalton,US,2022-07-18 22:54:00,34.7698,-84.9702,82.06,92,88,4.88
528,Tiznit,MA,2022-07-18 22:54:01,29.5833,-9.5,80.53,46,38,2.51
529,Aden,YE,2022-07-18 22:54:01,12.7794,45.0367,82.6,75,98,20.33
530,Elat,IL,2022-07-18 22:54:01,29.5581,34.9482,87.64,42,0,11.5
531,Bereda,ES,2022-07-18 22:54:01,43.2686,-7.5406,57.49,97,12,1.74
532,Basco,PH,2022-07-18 22:54:02,20.4487,121.9702,85.19,78,74,14.52
533,Karratha,AU,2022-07-18 22:54:02,-20.7377,116.8463,66.18,68,2,7.49
534,Marsa Matruh,EG,2022-07-18 22:54:02,31.3525,27.2453,76.8,75,0,13.13
535,Sungai Padi,TH,2022-07-18 22:54:03,6.0851,101.8766,76.82,97,100,2.3
536,Laem Sing,TH,2022-07-18 22:54:03,12.4816,102.0738,83.05,100,89,1.59
537,Terekli-Mekteb,RU,2022-07-18 22:54:03,44.1671,45.8698,80.51,43,57,12.3
538,Icod De Los Vinos,ES,2022-07-18 22:54:04,28.3724,-16.7119,75.34,87,11,14.23
539,Old Bridge,US,2022-07-18 22:54:04,40.4148,-74.3654,88.18,76,100,4.0
540,Qingdao,CN,2022-07-18 22:54:04,36.0986,120.3719,76.6,94,34,2.24
541,Beinamar,TD,2022-07-18 22:54:05,8.6698,15.3813,70.84,96,100,4.36
542,Auburn,US,2022-07-18 22:54:05,47.3073,-122.2284,76.66,60,30,1.99
543,Rawson,AR,2022-07-18 22:50:50,-43.3002,-65.1023,44.44,49,55,15.32
544,Aloleng,PH,2022-07-18 22:54:05,16.1307,119.7824,81.39,81,67,7.14
545,Deputatskiy,RU,2022-07-18 22:54:05,69.3,139.9,41.61,87,100,3.69
546,Tual,ID,2022-07-18 22:54:06,-5.6667,132.75,79.66,81,34,19.73
547,Cherskiy,RU,2022-07-18 22:54:06,68.75,161.3,57.92,48,66,9.64
548,Ballina,AU,2022-07-18 22:52:02,-28.8667,153.5667,53.02,99,41,10.36
549,Seoul,KR,2022-07-18 22:54:06,37.5683,126.9778,78.37,85,75,2.3
550,Los Llanos De Aridane,ES,2022-07-18 22:54:07,28.6585,-17.9182,69.55,93,75,18.41
551,Hengshan,CN,2022-07-18 22:54:07,45.2,130.9167,65.95,90,86,2.33
552,Hervey Bay,AU,2022-07-18 22:54:07,-25.2986,152.8535,63.82,66,56,12.66
